eff_rank,participation_ratio,top1_label_energy,top2_label_energy,top3_label_energy,top1_alignment,top2_alignment,max_alignment,argmax_alignment_rank,kta_spectral,kta_top1_frac,kta_top2_frac,lambda1,lambda2,spectral_decay,method,dataset,epoch,centroids,test_accuracy,n_sv
2.5471994696571936,1.621879049369333,0.0005512275839507033,0.7772972114188892,0.8510878639576496,0.016648222719340494,0.7206424273466894,0.7206424273466894,1,0.005152701546044581,0.0005512275838438404,0.7772972112682,9.483366012573242,7.131923675537109,1.3297066042785033,fullKTA,donuts,17,4,0.8333333333333334,34
2.3827561840696654,1.5460762511142465,0.0006657406813440935,0.7978800285372325,0.8537027524679489,0.018475741324222847,0.735222326309384,0.735222326309384,1,0.0052565518100815955,0.0006657406812175805,0.7978800283856086,9.49926471710205,7.183338642120361,1.3224024635843643,fullKTA,donuts,18,4,0.8333333333333334,33
2.2634473180328447,1.4860262112696614,0.001167360776216389,0.8154550281281149,0.858186066073455,0.02464704548699581,0.7462525903557767,0.7462525903557767,1,0.00536314913620755,0.0011673607759989594,0.8154550279762305,9.593022346496582,7.299384593963623,1.3142234421280412,fullKTA,donuts,19,4,0.8333333333333334,32
2.2063883341497084,1.4548227064499075,0.002714529633177019,0.8263104349065371,0.8629329096003363,0.03775372923948778,0.7507081330441887,0.7507081330441887,1,0.005457324213945251,0.0027145296326801394,0.8263104347552856,9.73941421508789,7.4736008644104,1.3031755898908228,fullKTA,donuts,20,4,0.8333333333333334,33
2.1990778700149036,1.4454177861755053,0.0060582068871708585,0.832746073973656,0.8670366694280989,0.05653024889092459,0.75076723488944,0.75076723488944,1,0.005527279932403038,0.006058206886075965,0.8327460738231546,9.884982109069824,7.647588729858398,1.2925619379183797,fullKTA,donuts,21,4,0.8333333333333334,33
2.2285431024211633,1.4446326572371033,0.01177033791542788,0.8390997004074225,0.8708846647198872,0.07890421740274092,0.7497777605756706,0.7497777605756706,1,0.0055746571629646845,0.011770337913318704,0.8390997002570607,10.00108528137207,7.785239219665527,1.2846214482540277,fullKTA,donuts,22,4,0.8333333333333334,33
2.2528584910545897,1.4498728024476963,0.019954539975014726,0.846042839553164,0.8738174459148903,0.10285379618982693,0.7488345793157691,0.7488345793157691,1,0.00560729072415499,0.019954539971459774,0.8460428394024394,10.092751502990723,7.882485866546631,1.280402105866527,fullKTA,donuts,23,4,0.8333333333333334,32
2.258017465094272,1.4646403150095775,0.029013282318070623,0.8507330360889537,0.8743704331138806,0.12417330294579232,0.7478031551330047,0.7478031551330047,1,0.005631657195349627,0.029013282312924174,0.8507330359380485,10.159820556640625,7.934047222137451,1.2805344198471085,fullKTA,donuts,24,4,0.8333333333333334,34
2.299465645005604,1.4883819517734387,0.03669907639655805,0.8513136188143016,0.8723225626446315,0.13984110208790435,0.7466574374096121,0.7466574374096121,1,0.005651023068934485,0.03669907639007057,0.8513136186638106,10.19486141204834,7.937892913818359,1.2843284134382493,fullKTA,donuts,25,4,0.85,34
2.3280783738296833,1.5144279972540156,0.042370859454464234,0.849167081902564,0.8686442278981209,0.15038002443889947,0.7451638872513522,0.7451638872513522,1,0.0056648406432473685,0.04237085944699239,0.8491670817528184,10.208383560180664,7.916446208953857,1.2895159381785772,fullKTA,donuts,26,4,0.85,33
2.3513564283651367,1.5299310472430903,0.0466633938848575,0.8488094671014701,0.8661730125415684,0.157900388215917,0.7443250746924599,0.7443250746924599,1,0.005682575044512209,0.04666339387665438,0.8488094669522548,10.226383209228516,7.911162376403809,1.2926524223202518,fullKTA,donuts,27,4,0.8333333333333334,32
2.3399820605271207,1.521987081565592,0.049152817779750536,0.8535518549479584,0.8686115186301198,0.16227046108570933,0.7462852078118376,0.7462852078118376,1,0.005714369880346064,0.04915281777115787,0.8535518547987445,10.251137733459473,7.931666851043701,1.292431707732312,fullKTA,donuts,28,4,0.8333333333333334,32
2.2952342334141527,1.4889858623949888,0.04765147388639477,0.8618853096647296,0.8762200389267837,0.16007143719807262,0.7518995815657903,0.7518995815657903,1,0.005751078490958895,0.04765147387811775,0.8618853095150207,10.258881568908691,7.944760799407959,1.2912763301409764,fullKTA,donuts,29,4,0.8333333333333334,32
2.230592806771149,1.442540868483538,0.041932742705212515,0.8705073937593472,0.8861239456152559,0.15040393209476483,0.7598951932496126,0.7598951932496126,1,0.005778848706893295,0.04193274269796387,0.8705073936088681,10.234496116638184,7.922382831573486,1.2918456901437305,fullKTA,donuts,30,4,0.8333333333333334,33
2.1690163752661538,1.4020076356576217,0.03571593767614501,0.877243820234143,0.8953125519704224,0.13897607211018848,0.7675267321982728,0.7675267321982728,1,0.005795317738525966,0.035715937669988596,0.8772438200829312,10.1849365234375,7.867881774902344,1.2944953692523704,fullKTA,donuts,31,4,0.8333333333333334,33
2.13122352644551,1.380740277695389,0.03278237764119776,0.8813343364897777,0.9019792487088866,0.13333589342004235,0.7727943359507572,0.7727943359507572,1,0.005807787760833577,0.032782377635559176,0.8813343363381878,10.116857528686523,7.79560661315918,1.2977639881940317,fullKTA,donuts,32,4,0.8333333333333334,34
2.145183876910929,1.3803806226155864,0.03427196534050672,0.8830781876991756,0.9056693216650455,0.13665192246468205,0.7754489755979284,0.7754489755979284,1,0.005823671646470814,0.03427196533462805,0.8830781875477012,10.028697967529297,7.71328067779541,1.3001857946642716,fullKTA,donuts,33,4,0.8166666666666667,34
2.180796326041885,1.3964156766563969,0.039656033322040485,0.883372090145684,0.9065854777520242,0.147462265555295,0.7758894548658263,0.7758894548658263,1,0.005844771309212538,0.039656033315262885,0.8833720899947073,9.932440757751465,7.63317346572876,1.301220364288143,fullKTA,donuts,34,4,0.8166666666666667,33
2.245773368835554,1.4220017063094657,0.047607041024011996,0.8832259116372302,0.9051900734506659,0.16207059017784017,0.7745166015467575,0.7745166015467575,1,0.0058693081196858,0.04760704101590956,0.8832259114869103,9.86264705657959,7.580144882202148,1.3011159034354813,fullKTA,donuts,35,4,0.8166666666666667,34
2.2762676236711212,1.4487234922641965,0.05610917605781393,0.8832564473781029,0.9023663669416765,0.17630178356445528,0.7719796651869115,0.7719796651869115,1,0.005895168819921378,0.05610917604830638,0.8832564472284375,9.852934837341309,7.575586318969727,1.3006168001369958,fullKTA,donuts,36,4,0.8166666666666667,33
2.28328719938295,1.4696283755953077,0.06309050622169775,0.8835658009366565,0.8993850090332111,0.1870553361733799,0.769278602274696,0.769278602274696,1,0.005919465566288331,0.06309050621105108,0.8835658007875528,9.904885292053223,7.615945816040039,1.3005456618652826,fullKTA,donuts,37,4,0.8166666666666667,32
2.2898743594923996,1.4808767044630629,0.06749115423017656,0.8842992745959484,0.8974723657772625,0.1933868410120471,0.7674853676020846,0.7674853676020846,1,0.005940583819322869,0.0674911542188277,0.8842992744472506,9.992701530456543,7.678382396697998,1.3014071212124692,fullKTA,donuts,38,4,0.8166666666666667,32
2.272556509299277,1.4812134627684181,0.06919722745093547,0.8856986696955845,0.8972270565010937,0.19565385486603618,0.7672780838573583,0.7672780838573583,1,0.00595859482743465,0.06919722743933486,0.885698669547101,10.09068775177002,7.74212646484375,1.3033483497834293,fullKTA,donuts,39,4,0.8333333333333334,31
2.2531953564672182,1.4726365125387535,0.06863453562272587,0.8876344730945906,0.8984392974882871,0.19467453983916422,0.7685576018203053,0.7685576018203053,1,0.005972677726994693,0.06863453561124665,0.8876344729461325,10.18226432800293,7.795626163482666,1.3061509254636623,fullKTA,donuts,40,4,0.8333333333333334,31
2.2331335456456163,1.4611114703657395,0.0671442311915614,0.8896617662412285,0.9005236745174133,0.19239602158904634,0.7705421684505975,0.7705421684505975,1,0.005982561385374557,0.06714423118034996,0.8896617660926767,10.253168106079102,7.8305792808532715,1.309375429113916,fullKTA,donuts,41,4,0.8333333333333334,31
2.2272154655232974,1.453237311929259,0.06660698854452313,0.8915969161739601,0.9031065728804046,0.19157826683540383,0.7725255632427683,0.7725255632427683,1,0.00599184171955342,0.06660698853341859,0.8915969160253155,10.295493125915527,7.842287540435791,1.3128176023678546,fullKTA,donuts,42,4,0.8333333333333334,31
2.224892642142834,1.4516774611747227,0.06823257497471591,0.8937081298716251,0.9061364416549598,0.19402921059504308,0.7743351142843258,0.7743351142843258,1,0.006006405207609964,0.06823257496336793,0.8937081297229895,10.315540313720703,7.835753440856934,1.3164707633515405,fullKTA,donuts,43,4,0.8166666666666667,32
2.2307249992481815,1.45524547862351,0.07189738554756539,0.8961944631402903,0.9094798771781464,0.19944701456461753,0.7759404364895418,0.7759404364895418,1,0.006027688570368075,0.07189738553565012,0.8961944629917674,10.328276634216309,7.823423385620117,1.3201735512868866,fullKTA,donuts,44,4,0.8166666666666667,32
2.2388022512429497,1.461249858337215,0.07648992305528986,0.8988008506777418,0.9127671656946689,0.2060178604750386,0.7771246587912843,0.7771246587912843,1,0.006050990974277358,0.07648992304266229,0.8988008505293604,10.346936225891113,7.817573547363281,1.323548306031558,fullKTA,donuts,45,4,0.8166666666666667,32
2.2423714480488663,1.4670558617200933,0.08078064439198984,0.9011561390049913,0.915806848802832,0.2119357976386843,0.7777669416147348,0.7777669416147348,1,0.00607218876714585,0.08078064437870044,0.9011561388567402,10.380197525024414,7.827456474304199,1.3261265085406697,fullKTA,donuts,46,4,0.8166666666666667,32
2.2400780989243576,1.4703152198481584,0.08392170836979258,0.9031693433588179,0.9187911033050019,0.21614068688670685,0.7781444899660319,0.7781444899660319,1,0.006091213222662626,0.08392170835602951,0.9031693432106991,10.432690620422363,7.857597351074219,1.327720186501383,fullKTA,donuts,47,4,0.8166666666666667,32
2.2278044938624424,1.4684152494687477,0.08527012973589654,0.9050074439180494,0.9219685747080743,0.21793515097271754,0.7788927575114852,0.7788927575114852,1,0.006109002031691499,0.08527012972195298,0.9050074437700607,10.502944946289062,7.904749393463135,1.328687909445072,fullKTA,donuts,48,4,0.8166666666666667,32
2.197962922308831,1.4585262073422947,0.08413290332701484,0.9068759742654522,0.9252847535467593,0.21652088936019712,0.7807489963025376,0.7807489963025376,1,0.006125312741063497,0.08413290331329382,0.906875974117552,10.582393646240234,7.959009170532227,1.3296119428307243,fullKTA,donuts,49,4,0.8166666666666667,31
2.1574563115617584,1.4395111398977838,0.08010608799082909,0.908804070125093,0.9283534881592813,0.21132123319185248,0.7840477056605981,0.7840477056605981,1,0.006139128555917519,0.08010608797779413,0.9088040699772112,10.658829689025879,8.010167121887207,1.3306625850414606,fullKTA,donuts,50,4,0.8166666666666667,32
2.1179146853357946,1.4141814727285482,0.07380870130481296,0.9106260943130088,0.9307562482143518,0.20291036393996853,0.7883092987171814,0.7883092987171814,1,0.006150284131214355,0.07380870129282442,0.9106260941650984,10.722376823425293,8.054328918457031,1.3312563879596375,fullKTA,donuts,51,4,0.8166666666666667,32
2.0771534751563783,1.388032246914114,0.066910123048561,0.912273867621448,0.9324286971323786,0.19330786124777918,0.7926103038048836,0.7926103038048836,1,0.0061606812873260305,0.0669101230377113,0.9122738674735197,10.768848419189453,8.09283447265625,1.3306646089912604,fullKTA,donuts,52,4,0.8166666666666667,30
2.0380178490330696,1.3656096035292375,0.06118984276257156,0.9139966872979707,0.9337603722707976,0.1850225510743164,0.7963773172852557,0.7963773172852557,1,0.006172560675330786,0.06118984275266848,0.9139966871500478,10.801091194152832,8.125508308410645,1.3292819087971868,fullKTA,donuts,53,4,0.8166666666666667,30
2.007840884850758,1.3491020375393632,0.057749675440336865,0.9160885689104005,0.9352763214403336,0.17991105183201922,0.7995157949434919,0.7995157949434919,1,0.006186022264372508,0.057749675431010866,0.9160885687624614,10.828147888183594,8.149388313293457,1.3287068270534068,fullKTA,donuts,54,4,0.8166666666666667,30
1.9842497823141374,1.3391165387244008,0.05677474545548683,0.9184499798426744,0.9371880434005896,0.17849412056091798,0.8019830654774176,0.8019830654774176,1,0.006199403856516129,0.056774745446338044,0.9184499796946737,10.860197067260742,8.164762496948242,1.3301301870469162,fullKTA,donuts,55,4,0.8166666666666667,30
1.970390491468753,1.3348148694544175,0.05757825744769594,0.9206460455974675,0.939277149970979,0.17979148998697986,0.8036998747843556,0.8036998747843556,1,0.006211921903741172,0.057578257438436344,0.9206460454494115,10.902856826782227,8.178565979003906,1.3331012863099487,fullKTA,donuts,56,4,0.8166666666666667,30
1.963346226585234,1.3336162917411118,0.05894363836308375,0.9223466074994524,0.9411629270713057,0.18191928434418575,0.8048039475502173,0.8048039475502173,1,0.006224371415412354,0.05894363835362352,0.9223466073514193,10.954529762268066,8.198749542236328,1.3361220154163562,fullKTA,donuts,57,4,0.8166666666666667,30
1.9582200819077042,1.332303337044334,0.059751928274571715,0.9235528085520389,0.9425837714249768,0.18317069822607798,0.8056466325132656,0.8056466325132656,1,0.00623660846627081,0.059751928265000545,0.9235528084041025,11.008255958557129,8.226271629333496,1.338182891907217,fullKTA,donuts,58,4,0.8166666666666667,30
1.9505827959475115,1.329319084693688,0.059691414294383786,0.9244905971246213,0.9434852717002815,0.18307959077663055,0.8064474101247937,0.8064474101247937,1,0.006247393987259211,0.059691414284838776,0.92449059697679,11.057848930358887,8.256610870361328,1.3392721425266383,fullKTA,donuts,59,4,0.8166666666666667,30
1.9438383888243467,1.32582293418105,0.05941535165083289,0.9253984636492856,0.9439683000340925,0.18265103819401426,0.8070995526778131,0.8070995526778131,1,0.006257173059528169,0.05941535164134686,0.9253984635015401,11.101604461669922,8.286794662475586,1.339674133828737,fullKTA,donuts,60,4,0.8166666666666667,30
1.9398499180510036,1.3242016616205972,0.05981908260968737,0.9263266971745113,0.9441624435893221,0.18327660350021852,0.8073439190382037,0.8073439190382037,1,0.0062674742900778475,0.05981908260015256,0.9263266970268603,11.139914512634277,8.315940856933594,1.3395855868004154,fullKTA,donuts,61,4,0.8333333333333334,30
1.941734711793001,1.3257019572489035,0.061175608658338446,0.9271121446747592,0.944143773490159,0.1853591622698203,0.8070770400730558,0.8070770400730558,1,0.006278141046072237,0.061175608648603975,0.9271121445272339,11.173768997192383,8.342679977416992,1.3393500682559556,fullKTA,donuts,62,4,0.8333333333333334,30
1.9473170983580768,1.3292142407137,0.06291772020792148,0.927589412588794,0.9439864032867864,0.18799235459365804,0.8065376640648609,0.8065376640648609,1,0.006288085375065431,0.0629177201979256,0.9275894124414258,11.206581115722656,8.367244720458984,1.3393394707722355,fullKTA,donuts,63,4,0.8333333333333334,30
1.9560276331816204,1.3322537445115756,0.06412013862952187,0.9277184668340073,0.9438104242398914,0.18978831534288315,0.806132575098015,0.806132575098015,1,0.006297029433057316,0.06412013861934943,0.9277184666868278,11.242902755737305,8.393088340759277,1.3395430024413255,fullKTA,donuts,64,4,0.8333333333333334,30
1.9580937846113657,1.3329769465696975,0.06416326132420269,0.9275232405559439,0.9437321041247171,0.18985738259895285,0.80607097362651,0.80607097362651,1,0.006304696277373474,0.06416326131403574,0.9275232404089739,11.284432411193848,8.4235200881958,1.3396338220889166,fullKTA,donuts,65,4,0.8333333333333334,29
1.9600847508911867,1.3310366605511552,0.06302002017899289,0.9270936244067276,0.9438204166065947,0.18815896706710192,0.80629285821633,0.80629285821633,1,0.006310807891911681,0.06302002016901674,0.9270936242599676,11.329760551452637,8.459742546081543,1.3392559513172317,fullKTA,donuts,66,4,0.8333333333333334,29
1.9547977266787315,1.3269338690423738,0.0610984561396586,0.9266454746623883,0.9440810355350753,0.18527181234919501,0.8066909542495939,0.8066909542495939,1,0.00631602088219925,0.06109845612999459,0.9266454745158198,11.37585735321045,8.50058650970459,1.3382438188496764,fullKTA,donuts,67,4,0.8333333333333334,29
1.941965282235405,1.3214609119258207,0.05896025560526226,0.9264475927621186,0.9444320492718931,0.18201021769591982,0.8072455597610985,0.8072455597610985,1,0.006320872175360079,0.058960255595943575,0.9264475926156934,11.418346405029297,8.540576934814453,1.3369525843719863,fullKTA,donuts,68,4,0.8333333333333334,29
1.9320536866399554,1.3158441409407824,0.057187028309632335,0.9266546384263363,0.9447538158789988,0.17925314907791143,0.8079489404629381,0.8079489404629381,1,0.0063252217808782395,0.05718702830060011,0.9266546382799788,11.454320907592773,8.572174072265625,1.3362212212477926,fullKTA,donuts,69,4,0.8333333333333334,29
1.9174724795963456,1.311672021512344,0.05629092751987953,0.9272022787073997,0.9450029648859858,0.17782321049533922,0.8086870444532147,0.8086870444532147,1,0.006329330263741513,0.0562909275109946,0.9272022785610504,11.485468864440918,8.592117309570312,1.3367448849478014,fullKTA,donuts,70,4,0.8333333333333334,29
1.9043647732278244,1.310264518251858,0.05648155516020552,0.927847526768008,0.9452522866969644,0.17807773029065052,0.8092536169356463,0.8092536169356463,1,0.006333510337749938,0.05648155515129637,0.9278475266216535,11.5167875289917,8.603501319885254,1.3386163494124925,fullKTA,donuts,71,4,0.8333333333333334,29
1.903950102057928,1.3113921712195742,0.05742719361320389,0.9283592187779507,0.9456345489638236,0.17948829160536522,0.8095506215626691,0.8095506215626691,1,0.006337394197366034,0.05742719360415111,0.9283592186316049,11.552385330200195,8.612367630004883,1.3413715979739598,fullKTA,donuts,72,4,0.8333333333333334,29
1.9053050774961056,1.3128077179396547,0.058290501818122765,0.9286970523670185,0.9462624531489475,0.18074543532194154,0.8097785364274649,0.8097785364274649,1,0.00634086904375319,0.05829050180893891,0.9286970522206992,11.593610763549805,8.624724388122559,1.3442297100547898,fullKTA,donuts,73,4,0.8333333333333334,27
1.9008153531508798,1.3115551137897212,0.058155281579567765,0.9289887984373935,0.9471526818564342,0.18046284154896958,0.8103169552025771,0.8103169552025771,1,0.006344411783337017,0.058155281570410305,0.9289887982911096,11.638855934143066,8.644144058227539,1.3464440036794387,fullKTA,donuts,74,4,0.8333333333333334,26
1.888443350490141,1.3062153744176779,0.05665087340168366,0.9293701241781678,0.94819059962936,0.17807377413653688,0.8113633427880971,0.8113633427880971,1,0.006348274748788944,0.056650873392768496,0.9293701240319127,11.683552742004395,8.669858932495117,1.3476058645213287,fullKTA,donuts,75,4,0.8333333333333334,26
1.8721789364473012,1.2982017551102671,0.054296799533378834,0.9298711646997635,0.9491851451355314,0.17433537538276558,0.8127222021223792,0.8127222021223792,1,0.006352506281482135,0.05429679952483981,0.9298711645535267,11.721236228942871,8.69719123840332,1.3477036330057028,fullKTA,donuts,76,4,0.8333333333333334,26
1.8543659331419444,1.2908098718935321,0.05219782023951907,0.9304184818561706,0.9499827591727522,0.17096988527397872,0.8139481751568343,0.8139481751568343,1,0.006357147327782256,0.05219782023131611,0.9304184817099542,11.74661636352539,8.719865798950195,1.347109764572093,fullKTA,donuts,77,4,0.8333333333333334,26
1.843231145688577,1.2869558256057034,0.05132449995298763,0.9309203256000083,0.9505583436778667,0.1695930671740622,0.8146869771761416,0.8146869771761416,1,0.006362064128505152,0.051324499944928145,0.9309203254538257,11.758792877197266,8.7328462600708,1.3465017620842195,fullKTA,donuts,78,4,0.8333333333333334,26
1.8415425438533966,1.2874575937308739,0.051963107355519234,0.9313534088801249,0.951012613475322,0.17070861221875186,0.8149143420190096,0.8149143420190096,1,0.006367059256944699,0.05196310734736587,0.9313534087339891,11.761287689208984,8.734305381774902,1.3465624540388603,fullKTA,donuts,79,4,0.85,26
1.846232730605892,1.2909170210239405,0.05364442703832586,0.9317532688370794,0.9514705649790397,0.17350160267763842,0.8148838320147154,0.8148838320147154,1,0.006371879731848339,0.05364442702991505,0.9317532686909916,11.75968074798584,8.726394653320312,1.3475990045339106,fullKTA,donuts,80,4,0.85,26
1.852617130740617,1.2949618420153772,0.055532557102673845,0.9321486578673283,0.9519761750669653,0.1765636068069307,0.8148743276767199,0.8148743276767199,1,0.006376258837080246,0.05553255709397298,0.932148657721279,11.759230613708496,8.714887619018555,1.3493267070988848,fullKTA,donuts,81,4,0.85,26
1.8572282856188436,1.2977192301767642,0.056945694521279344,0.9325382360329679,0.9524832458260828,0.17881790816132234,0.8150041285035606,0.8150041285035606,1,0.006380277928556523,0.05694569451236269,0.9325382358869496,11.763157844543457,8.706978797912598,1.3510033867731703,fullKTA,donuts,82,4,0.85,26
1.8581010489181637,1.2984265878647034,0.05760842986126592,0.932921483136864,0.9529290717032802,0.17987565516987825,0.8152536828394163,0.8152536828394163,1,0.006384139736112915,0.05760842985225095,0.932921482990874,11.771584510803223,8.707059860229492,1.3519586059778859,fullKTA,donuts,83,4,0.85,27
1.8533730330626523,1.2971032176032236,0.05756063923534613,0.9333294448705751,0.9533043266054554,0.17982738056721895,0.8156073682879093,0.8156073682879093,1,0.006387905189956234,0.05756063922634395,0.9333294447246072,11.782720565795898,8.714827537536621,1.3520314102653042,fullKTA,donuts,84,4,0.85,27
1.8472147457665102,1.2942075721610333,0.057002895935038184,0.9337995482178965,0.9536430914702863,0.17898945789201548,0.816098695765728,0.816098695765728,1,0.006391665352750688,0.05700289592612846,0.9337995480719409,11.79445743560791,8.726688385009766,1.3515387413015045,fullKTA,donuts,85,4,0.85,27
1.842672493385863,1.290594798190263,0.05622042850658892,0.9343118052922753,0.9539570479103209,0.17779754262502503,0.8167145054230083,0.8167145054230083,1,0.006395389332170569,0.05622042849780661,0.9343118051463246,11.805387496948242,8.738497734069824,1.3509630437872424,fullKTA,donuts,86,4,0.85,27
1.8386895037447921,1.2872825000064834,0.055521335185024286,0.9348038255003168,0.9542220935714509,0.17672850042615607,0.8173518517819974,0.8173518517819974,1,0.0063989817101444,0.055521335176356046,0.934803825354371,11.8153076171875,8.747997283935547,1.3506300052108249,fullKTA,donuts,87,4,0.85,28
1.8346675552305616,1.2848601650881222,0.0551106968114471,0.9352608527612782,0.9544303919167654,0.1761095566042501,0.8179191302739406,0.8179191302739406,1,0.006402482253889921,0.055110696802847664,0.9352608526153409,11.825087547302246,8.75528621673584,1.3506226129646215,fullKTA,donuts,88,4,0.85,28
1.8305339245135754,1.283082837667465,0.054972158853042824,0.9357518220407567,0.9546207044477018,0.1759192399095615,0.8184477583972305,0.8184477583972305,1,0.0064059320861644216,0.054972158844469626,0.9357518218948213,11.83572006225586,8.76120662689209,1.3509235161656103,fullKTA,donuts,89,4,0.85,28
1.8255523477367355,1.281286247791789,0.05494320658400709,0.9363549237917128,0.9548419999206259,0.17590231732327408,0.8190465651373983,0.8190465651373983,1,0.006409400396605451,0.054943206575443035,0.9363549236457622,11.846677780151367,8.765714645385742,1.351478830808859,fullKTA,donuts,90,4,0.85,28
1.8196908587462293,1.2793817872337871,0.0549629794599275,0.937043430131945,0.9550847890711675,0.17596592935735098,0.8197105013150894,0.8197105013150894,1,0.00641288688109431,0.054962979451365024,0.9370434299859666,11.855517387390137,8.7678804397583,1.3521531764540802,fullKTA,donuts,91,4,0.85,28
