method,epoch,n_sv,sv_fraction,test_accuracy,train_accuracy,margin,proximity_ratio,local_block_ratio,global_block_ratio,block_ratio_lift,local_kta,global_kta,kta_lift,sv4_sv_sep,sv4_non_sv_sep,sv4_sv_within,sv4_sv_between,sv4_non_sv_within,sv4_non_sv_between,dataset,centroids
randomKTA,31,25,0.8333333333333334,0.6333333333333333,0.9333333333333333,0.2423564127691178,,1.338501289954924,1.7976703285098692,0.7445755034461637,0.17315963386169797,0.2042486524818517,0.8477883779052351,,,,,,,checkerboard,4
randomKTA,32,24,0.8,0.6333333333333333,0.9333333333333333,0.24331213159479215,,1.3074265758816568,1.8532574567276217,0.7054748767177174,0.1764713270334526,0.206832694438701,0.8532080840847558,,,,,,,checkerboard,4
randomKTA,33,24,0.8,0.6333333333333333,0.9333333333333333,0.24292583025973954,,1.3092309209011002,1.8802984892709034,0.696288875570566,0.1764644515570289,0.206577751580603,0.8542277671308316,,,,,,,checkerboard,4
randomKTA,34,23,0.7666666666666667,0.6666666666666666,0.9666666666666667,0.24384875235263526,,1.2581883750118639,1.9166706136864011,0.6564447568412919,0.17696694973942367,0.20800105916955,0.8507983101667332,,,,,,,checkerboard,4
randomKTA,35,23,0.7666666666666667,0.6666666666666666,0.9666666666666667,0.2444636770221517,,1.2564276715380356,1.9332043837650557,0.6499197301767233,0.17699515645427286,0.2087593627317514,0.8478429616444136,,,,,,,checkerboard,4
randomKTA,36,24,0.8,0.6666666666666666,0.9666666666666667,0.24537340173877364,,1.4001132469401683,1.9353346901361312,0.7234476052146513,0.18565680392580777,0.20907646002677158,0.88798520796285,,,,,,,checkerboard,4
randomKTA,37,24,0.8,0.7666666666666667,0.9666666666666667,0.246871792250821,,1.424525413836564,1.9763536101329933,0.7207846847147085,0.1884436098924772,0.21215766640781905,0.888224371027064,,,,,,,checkerboard,4
randomKTA,38,24,0.8,0.8,0.9666666666666667,0.25022479533643627,,1.4917797690897467,2.0760625504964865,0.7185620532777947,0.19507768761039398,0.21893012323626104,0.8910500055342707,,,,,,,checkerboard,4
randomKTA,39,23,0.7666666666666667,0.8,0.9666666666666667,0.25299197868482115,,1.4114193240642245,2.1945281395930296,0.6431538965190274,0.19399164895722032,0.22602662145815106,0.8582690287538146,,,,,,,checkerboard,4
randomKTA,40,23,0.7666666666666667,0.8,0.9666666666666667,0.25614331741907564,,1.4856561474132661,2.3163294694276995,0.6413837784985709,0.20090811918692741,0.23273844163848942,0.8632356463599282,,,,,,,checkerboard,4
randomKTA,41,23,0.7666666666666667,0.8,0.9666666666666667,0.2591797138024823,,1.5624163008531036,2.4197264684875086,0.6456995537041625,0.20780081142513146,0.2388931386562903,0.8698483870527648,,,,,,,checkerboard,4
randomKTA,42,23,0.7666666666666667,0.8,0.9666666666666667,0.26308447829418674,,1.6545160417520457,2.5684721874002823,0.6441635030365163,0.21514802357385826,0.2457417751708567,0.8755044734934546,,,,,,,checkerboard,4
randomKTA,43,23,0.7666666666666667,0.8,1.0,0.2673378717146286,,1.7600680666879627,2.715927684662207,0.6480540982600077,0.2229975250598177,0.2523206616016447,0.8837862248613632,,,,,,,checkerboard,4
randomKTA,44,23,0.7666666666666667,0.8,1.0,0.2715775717423682,,1.8799343169914544,2.879064481596016,0.6529670762649997,0.2310429884490274,0.25883143977748735,0.8926388098694151,,,,,,,checkerboard,4
randomKTA,45,23,0.7666666666666667,0.8,1.0,0.2755815845451829,,1.9976432206946337,3.034430863053001,0.6583255018105546,0.23850935336471296,0.265026673619273,0.8999447112910293,,,,,,,checkerboard,4
randomKTA,46,23,0.7666666666666667,0.8,1.0,0.2809876253919633,,2.139564398985925,3.23601539314456,0.6611725035215952,0.2468718321630345,0.27277228492803013,0.9050473442991684,,,,,,,checkerboard,4
randomKTA,47,23,0.7666666666666667,0.8,1.0,0.28453643007912405,,2.273522362459167,3.440731498847421,0.6607671546456549,0.254179747466905,0.2800998325469114,0.9074612614543017,,,,,,,checkerboard,4
randomKTA,48,23,0.7666666666666667,0.8,1.0,0.2855642828942177,,2.3512071897577607,3.5317854326732556,0.6657276424382123,0.2588645674135643,0.28459458787880637,0.9095906188941365,,,,,,,checkerboard,4
randomKTA,49,23,0.7666666666666667,0.8333333333333334,1.0,0.28733803834484667,,2.377085121951419,3.596583877077057,0.6609285931118566,0.26218134678558896,0.2885698187473891,0.9085542896786593,,,,,,,checkerboard,4
randomKTA,50,23,0.7666666666666667,0.8333333333333334,1.0,0.2930853590877458,,2.5726352120431613,3.7619065189523724,0.6838647369396118,0.27079655638576733,0.29469838506318513,0.9188939268731232,,,,,,,checkerboard,4
randomKTA,51,23,0.7666666666666667,0.8333333333333334,1.0,0.3017902306925184,,2.683593939197839,3.8692676637577246,0.6935663728474786,0.2761880288414104,0.2987232123158294,0.9245616589612411,,,,,,,checkerboard,4
randomKTA,52,23,0.7666666666666667,0.8333333333333334,1.0,0.3061989520962401,,2.7228765932736274,3.8738688508647567,0.702883008699563,0.27884340233186156,0.30055939332119985,0.9277480871845326,,,,,,,checkerboard,4
randomKTA,53,23,0.7666666666666667,0.8666666666666667,1.0,0.3067757411172204,,2.7181280883761736,3.787553125205427,0.7176475150185477,0.2807176335675395,0.301368683900161,0.9314757918489948,,,,,,,checkerboard,4
randomKTA,54,22,0.7333333333333333,0.8666666666666667,1.0,0.30875144426130047,,2.5909035230372113,3.7284914611601208,0.6948932430065327,0.2795941766097714,0.30240553968647554,0.9245669798482828,,,,,,,checkerboard,4
randomKTA,55,22,0.7333333333333333,0.9,1.0,0.3114421360102039,,2.570851739992024,3.611044013827965,0.7119414025628402,0.28031945462847074,0.30196191118115945,0.9283271967617889,,,,,,,checkerboard,4
randomKTA,56,22,0.7333333333333333,0.9,1.0,0.3143102048098332,,2.619838811499519,3.6225599910363755,0.7232009457151022,0.283954363788276,0.30469028217985594,0.931944273586861,,,,,,,checkerboard,4
randomKTA,57,22,0.7333333333333333,0.9,1.0,0.32140969316529955,,2.8099065711427036,3.9835444117602092,0.7053784972942104,0.29263143599389074,0.31564962655646833,0.927076768927628,,,,,,,checkerboard,4
randomKTA,58,23,0.7666666666666667,0.9333333333333333,1.0,0.32960075827215934,,3.1154367354578847,4.224089629490076,0.7375403953633011,0.30118027523684365,0.323383833582475,0.9313399244705823,,,,,,,checkerboard,4
randomKTA,59,23,0.7666666666666667,0.9333333333333333,1.0,0.33350235208235524,,3.153410911789474,4.310799232765402,0.7315142138255861,0.3047477109912892,0.3273172805008151,0.9310468131468715,,,,,,,checkerboard,4
randomKTA,60,23,0.7666666666666667,0.9666666666666667,1.0,0.3328707300981193,,3.069383796755407,4.1616944926155295,0.7375322244648037,0.30557199041407535,0.3273248544484484,0.933543500189188,,,,,,,checkerboard,4
randomKTA,61,23,0.7666666666666667,1.0,1.0,0.3271359127012986,,2.819044124162054,3.7568803591165025,0.7503683520946527,0.29845872345691365,0.31854547114399645,0.936942290503647,,,,,,,checkerboard,4
randomKTA,62,24,0.8,1.0,1.0,0.33477244174624143,,2.975053388093276,3.7918962330339565,0.7845819624748619,0.30334947592929706,0.32093576734163665,0.9452030801909989,,,,,,,checkerboard,4
randomKTA,63,23,0.7666666666666667,1.0,1.0,0.335308681087981,,3.1179378523839225,3.829124030452688,0.8142692238501048,0.30978822979707393,0.32365668207932463,0.957150730555389,,,,,,,checkerboard,4
randomKTA,64,22,0.7333333333333333,1.0,1.0,0.3479483466862918,,3.1606986652964397,4.310067657788789,0.7333292458904583,0.3189768582955036,0.3399336010416206,0.9383504814595066,,,,,,,checkerboard,4
randomKTA,65,21,0.7,0.9666666666666667,1.0,0.35767847417429893,,3.332195534464631,4.815287459206306,0.6920034499756883,0.33208193215045273,0.35383025493390813,0.9385345866441771,,,,,,,checkerboard,4
randomKTA,66,20,0.6666666666666666,0.9666666666666667,1.0,0.36363435470623334,,3.4749353207601095,5.176924679516307,0.6712354410799846,0.338617185000973,0.36268866914686504,0.9336304486823994,,,,,,,checkerboard,4
randomKTA,67,20,0.6666666666666666,0.9666666666666667,1.0,0.36220005931078203,,3.4531857899325096,5.204453738893184,0.6635059053480102,0.3406617222767106,0.36617190639158803,0.9303327651230844,,,,,,,checkerboard,4
randomKTA,68,20,0.6666666666666666,0.9666666666666667,1.0,0.3585260656324242,,3.4094686557380176,5.129286751832431,0.6647061902814302,0.3422360403293243,0.36798259649213383,0.9300332230348747,,,,,,,checkerboard,4
randomKTA,69,20,0.6666666666666666,0.9666666666666667,1.0,0.3540077990571446,,3.2225055147801944,4.8369564857647225,0.6662258641766743,0.3462755136836644,0.36509408815939537,0.9484555483616579,,,,,,,checkerboard,4
randomKTA,70,20,0.6666666666666666,0.9666666666666667,1.0,0.353009556726791,,3.1914727450244387,4.706168146298881,0.678146773711544,0.34678253318167834,0.364178508638487,0.9522322840601762,,,,,,,checkerboard,4
randomKTA,71,20,0.6666666666666666,1.0,1.0,0.3530179823652413,,3.2420740178909675,4.649089893098482,0.6973567068759096,0.3506506818109852,0.3650574230287289,0.9605356845115747,,,,,,,checkerboard,4
randomKTA,72,20,0.6666666666666666,1.0,1.0,0.3542515983396127,,3.3646890508398606,4.641847017425052,0.7248599615921534,0.34771106584318984,0.3666357864151324,0.9483827783102633,,,,,,,checkerboard,4
randomKTA,73,20,0.6666666666666666,1.0,1.0,0.36481310245021104,,3.4861036304248425,4.767484937425925,0.7312248860997865,0.3524805415193718,0.37089158542137185,0.9503600385645871,,,,,,,checkerboard,4
randomKTA,74,19,0.6333333333333333,1.0,1.0,0.37607027316595715,,3.4788969663157174,5.450174769970694,0.6383092493510245,0.3555289884177523,0.38527600886673197,0.922790363644085,,,,,,,checkerboard,4
randomKTA,75,19,0.6333333333333333,1.0,1.0,0.3904327164279049,,3.967179297476237,6.4798468468648664,0.6122334973602729,0.3716328253306424,0.4040186285219508,0.9198408167421098,,,,,,,checkerboard,4
randomKTA,76,21,0.7,1.0,1.0,0.3970754924668471,,4.833793699674174,6.833005970874635,0.707418333923203,0.3864527154010874,0.41212049668332223,0.9377177753046094,,,,,,,checkerboard,4
randomKTA,77,19,0.6333333333333333,1.0,1.0,0.39493897317275006,,4.375463867609697,7.100203715172532,0.6162448350880522,0.3840020212084472,0.4179492213070221,0.9187767354027075,,,,,,,checkerboard,4
randomKTA,78,20,0.6666666666666666,1.0,1.0,0.3894120385610713,,4.7988107790807275,7.490269058801445,0.6406726836304785,0.38998156572547793,0.4213954537471384,0.9254527123278936,,,,,,,checkerboard,4
randomKTA,79,20,0.6666666666666666,1.0,1.0,0.3823969742029638,,4.828377462903326,7.770922099193266,0.6213390639114048,0.38782394020345373,0.42065707774934036,0.9219479728862522,,,,,,,checkerboard,4
randomKTA,80,17,0.5666666666666667,1.0,1.0,0.37877714084828396,,3.639360273532544,7.957738114195637,0.45733601951472047,0.36483715733660327,0.41839862833429176,0.8719845920668448,,,,,,,checkerboard,4
randomKTA,81,18,0.6,1.0,1.0,0.37260201698753864,,3.760006068608651,7.598081032342427,0.4948625912982643,0.3612335532790939,0.4109602665798608,0.878998731915112,,,,,,,checkerboard,4
randomKTA,82,19,0.6333333333333333,1.0,1.0,0.3703832125015608,,3.9341562371079517,7.097177167918139,0.554326902650304,0.3635069116345512,0.40432658655896236,0.8990428124904846,,,,,,,checkerboard,4
randomKTA,83,19,0.6333333333333333,1.0,1.0,0.37401578074574304,,3.8268111178131363,6.801943395831999,0.5626055518341738,0.3608774144399055,0.4009299213203011,0.9001009781497252,,,,,,,checkerboard,4
randomKTA,84,19,0.6333333333333333,1.0,1.0,0.38048594873318753,,3.8061330031878087,6.616695579985326,0.5752316933913901,0.364995037186158,0.40483288383141325,0.9015943409577257,,,,,,,checkerboard,4
randomKTA,85,19,0.6333333333333333,1.0,1.0,0.38571706058185473,,3.803250302501405,6.50488697170505,0.584675847403085,0.3685174156880089,0.4082203699593788,0.902741368918962,,,,,,,checkerboard,4
randomKTA,86,19,0.6333333333333333,1.0,1.0,0.39133615641443115,,3.8258448466312225,6.5016937814968845,0.5884381785959096,0.37183770902795266,0.4114749127574637,0.9036704241474827,,,,,,,checkerboard,4
randomKTA,87,19,0.6333333333333333,1.0,1.0,0.39133887987146776,,3.904780456223732,6.616289020203069,0.5901768263510453,0.3744517568906996,0.41345922615926967,0.9056558255538613,,,,,,,checkerboard,4
randomKTA,88,19,0.6333333333333333,1.0,1.0,0.39219339256416363,,4.075046567361825,6.880390852883901,0.5922696332861019,0.38041274159566035,0.41855232416637517,0.9088773841178289,,,,,,,checkerboard,4
randomKTA,89,18,0.6,1.0,1.0,0.40089895502368134,,3.9856013173324847,7.262431639769806,0.5487970854626777,0.3908500808194681,0.4309296735611447,0.906992729228499,,,,,,,checkerboard,4
randomKTA,90,18,0.6,1.0,1.0,0.4061374813835724,,4.2680307145647385,7.606766894735473,0.5610834108065634,0.40528597975106473,0.44642841547820944,0.9078409115740147,,,,,,,checkerboard,4
randomKTA,91,18,0.6,1.0,1.0,0.4076081627920913,,4.235456058722268,7.62749436737164,0.555287995594579,0.412684895067836,0.45767610828937916,0.90169639075137,,,,,,,checkerboard,4
randomKTA,92,18,0.6,1.0,1.0,0.4081800512936502,,4.22553146395023,7.543506078302027,0.5601548431237352,0.4159106752331112,0.4620089661344738,0.9002220857809775,,,,,,,checkerboard,4
randomKTA,93,18,0.6,1.0,1.0,0.4094602454891184,,4.3744901811012245,7.8064404435139165,0.5603693786813925,0.42108039657993457,0.46732173085953477,0.9010503229014099,,,,,,,checkerboard,4
randomKTA,94,17,0.5666666666666667,1.0,1.0,0.41110119961410907,,4.154461307816399,7.976138722302982,0.5208612152328238,0.422200694140328,0.4683142423582168,0.9015328936488558,,,,,,,checkerboard,4
randomKTA,95,18,0.6,1.0,1.0,0.4124511103402271,,3.912309342800542,7.7032353614348095,0.5078787235732396,0.4121934767936876,0.46185344455648847,0.8924767836261646,,,,,,,checkerboard,4
randomKTA,96,18,0.6,1.0,1.0,0.41292885734011964,,3.7518448507700617,7.311668386123165,0.5131311559259697,0.40519510988090596,0.4550636628668713,0.8904141175306372,,,,,,,checkerboard,4
randomKTA,97,18,0.6,1.0,1.0,0.41115478547671697,,3.4867389778278866,6.903245953238983,0.5050868825181305,0.39554052584828603,0.4492690597987345,0.8804090046562323,,,,,,,checkerboard,4
randomKTA,98,18,0.6,1.0,1.0,0.406982187526081,,3.3126436143281097,6.648008401357041,0.4982911293556848,0.3900839707726156,0.4480234194556978,0.8706776336814258,,,,,,,checkerboard,4
randomKTA,99,16,0.5333333333333333,1.0,1.0,0.398315573857983,,2.7315350109836576,6.345511248852509,0.4304672868454166,0.354779669147745,0.44811088132702853,0.7917229503955221,,,,,,,checkerboard,4
randomKTA,100,16,0.5333333333333333,1.0,1.0,0.393875143127991,,2.6766484928753043,6.233674123485628,0.42938537366718943,0.35335187379020927,0.44920458979590955,0.7866167927449017,,,,,,,checkerboard,4
quackKTA,1,30,1.0,0.43333333333333335,0.8333333333333334,0.1946669322509812,0.999999999666555,0.9556877862293659,0.9556877862293659,0.9999999998953633,0.03856576865211141,0.03856576865211141,0.9999999974070269,,,,,,,checkerboard,4
quackKTA,2,30,1.0,0.43333333333333335,0.8333333333333334,0.1946669322509812,0.9999999996714811,0.9556877862293659,0.9556877862293659,0.9999999998953633,0.03856576865211141,0.03856576865211141,0.9999999974070269,,,,,,,checkerboard,4
quackKTA,3,29,0.9666666666666667,0.3,0.6,0.1922725710220414,1.0210257917609935,0.9238728974414054,0.9342902598752995,0.9888499720267132,0.024361184742340024,0.029080776337850917,0.8377075073770047,0.914913041014455,0.22396774364691632,0.3409588932991028,0.3726680874824524,0.20943580567836761,0.9351159334182739,checkerboard,4
quackKTA,4,29,0.9666666666666667,0.3,0.6,0.1922725710220414,1.0286362929568507,0.9238728974414054,0.9342902598752995,0.9888499720267132,0.024361184742340024,0.029080776337850917,0.8377075073770047,0.8903305248402968,0.21717148724889745,0.32964104413986206,0.37024569511413574,0.20943580567836761,0.9643798470497131,checkerboard,4
quackKTA,5,29,0.9666666666666667,0.4,0.7333333333333333,0.19651712688261094,1.0286362929568507,0.9414840617916902,0.955131234695,0.9857117299632244,0.030843117250499135,0.036659606809717984,0.8413379152279733,0.8249023912565349,0.19980620031846152,0.32128942012786865,0.3894878029823303,0.19246460497379303,0.9632564187049866,checkerboard,4
quackKTA,6,29,0.9666666666666667,0.4,0.7333333333333333,0.19651712688261094,1.0270965406803358,0.9414840617916902,0.955131234695,0.9857117299632244,0.030843117250499135,0.036659606809717984,0.8413379152279733,0.7761564795819842,0.2051800521287354,0.2940962314605713,0.3789135813713074,0.19246460497379303,0.9380278587341309,checkerboard,4
quackKTA,7,29,0.9666666666666667,0.4666666666666667,0.7666666666666667,0.19732517313563216,1.0270965406803358,0.953116836548781,0.9673017819480793,0.9853355532238716,0.03527760759242927,0.04134769982874656,0.8531939540342576,0.7412751198850778,0.1877830803973544,0.2893219590187073,0.3903030753135681,0.17551898956298828,0.9346901178359985,checkerboard,4
quackKTA,8,29,0.9666666666666667,0.4666666666666667,0.7666666666666667,0.19732517313563216,1.018848176777561,0.953116836548781,0.9673017819480793,0.9853355532238716,0.03527760759242927,0.04134769982874656,0.8531939540342576,0.7136004125697671,0.19480744147022272,0.2722124457359314,0.3814634084701538,0.17551898956298828,0.9009870886802673,checkerboard,4
quackKTA,9,29,0.9666666666666667,0.4666666666666667,0.7333333333333333,0.19835899716960098,1.018848176777561,0.9519907960710641,0.9653638491427371,0.9861471369762155,0.037147266304376404,0.04281281971363322,0.8676668919748965,0.6894574471899148,0.14006120693537608,0.2593573033809662,0.3761759400367737,0.12408909201622009,0.8859633207321167,checkerboard,4
quackKTA,10,29,0.9666666666666667,0.4666666666666667,0.7333333333333333,0.19835899716960098,1.0097210093199431,0.9519907960710641,0.9653638491427371,0.9861471369762155,0.037147266304376404,0.04281281971363322,0.8676668919748965,0.6686583433635733,0.15934351101626093,0.2416509985923767,0.36139681935310364,0.12408909201622009,0.7787520885467529,checkerboard,4
quackKTA,11,29,0.9666666666666667,0.4666666666666667,0.7333333333333333,0.19865448749118012,1.0097210093199431,0.9520099367289818,0.9669990991723177,0.9844993004082263,0.040285448254890735,0.046255908504703895,0.8709254551491826,0.6429098163005658,0.10783602868936121,0.22537115216255188,0.3505486249923706,0.08091451972723007,0.7503477334976196,checkerboard,4
quackKTA,12,29,0.9666666666666667,0.4666666666666667,0.7333333333333333,0.19865448749118012,1.0096887376229384,0.9520099367289818,0.9669990991723177,0.9844993004082263,0.040285448254890735,0.046255908504703895,0.8709254551491826,0.6431096372089778,0.10779889901607434,0.22538483142852783,0.3504609763622284,0.08091451972723007,0.7506061792373657,checkerboard,4
quackKTA,13,29,0.9666666666666667,0.4666666666666667,0.7333333333333333,0.20014131933759524,1.0096887376229384,0.9543823003855344,0.9714546828447216,0.9824259609234303,0.043795901639297564,0.05020585301357827,0.8723266098122108,0.6227220799717808,0.06877125072270653,0.21249407529830933,0.3412342071533203,0.050122860819101334,0.7288345098495483,checkerboard,4
quackKTA,14,29,0.9666666666666667,0.4666666666666667,0.7333333333333333,0.20014131933759524,1.00968821473062,0.9543823003855344,0.9714546828447216,0.9824259609234303,0.043795901639297564,0.05020585301357827,0.8723266098122108,0.622724649255004,0.06877138007875835,0.21249428391456604,0.34123313426971436,0.050122860819101334,0.7288331389427185,checkerboard,4
quackKTA,15,29,0.9666666666666667,0.4666666666666667,0.8,0.20074385246822507,1.00968821473062,0.9577243452759264,0.9773647404853406,0.9799047433431539,0.04706982841716428,0.054057753668725395,0.8707322286927152,0.60371473271618,0.04283096770567224,0.20045852661132812,0.33204180002212524,0.030584417283535004,0.7140725255012512,checkerboard,4
quackKTA,16,29,0.9666666666666667,0.4666666666666667,0.8,0.20074385246822507,1.00965057402867,0.9577243452759264,0.9773647404853406,0.9799047433431539,0.04706982841716428,0.054057753668725395,0.8707322286927152,0.6038692326525787,0.04285842466044157,0.20049235224723816,0.3320128619670868,0.030584417283535004,0.7136150598526001,checkerboard,4
quackKTA,17,28,0.9333333333333333,0.43333333333333335,0.8,0.20060227004431955,0.9887518990640068,0.9490659910934364,0.9839361577662525,0.9645605393256051,0.04593872020589198,0.057726532790832986,0.7957990529721746,0.6059730602000769,0.04279790251804634,0.19990316033363342,0.32988786697387695,0.015097606927156448,0.35276511311531067,checkerboard,4
quackKTA,18,28,0.9333333333333333,0.43333333333333335,0.8,0.20060227004431955,0.9887770961330019,0.9490659910934364,0.9839361577662525,0.9645605393256051,0.04593872020589198,0.057726532790832986,0.7957990529721746,0.6059295752108443,0.04278481784915138,0.19988316297531128,0.3298785388469696,0.015097606927156448,0.3528729975223541,checkerboard,4
quackKTA,19,27,0.9,0.43333333333333335,0.8,0.20086275616469473,0.9979731622784671,0.9432641508566632,0.9932235258046547,0.9496997667242254,0.04813294803107406,0.06225290037647288,0.773184022955924,0.649721056783124,0.0667870705465244,0.19785039126873016,0.30451589822769165,0.028863659128546715,0.43217435479164124,checkerboard,4
quackKTA,20,27,0.9,0.43333333333333335,0.8,0.20086275616469473,0.9979406951516854,0.9432641508566632,0.9932235258046547,0.9496997667242254,0.04813294803107406,0.06225290037647288,0.773184022955924,0.649856870393826,0.06671228621246902,0.19787472486495972,0.30448970198631287,0.028863659128546715,0.4326588213443756,checkerboard,4
quackKTA,21,27,0.9,0.43333333333333335,0.8333333333333334,0.20207649252656373,0.9979406951516854,0.9493687065023,1.0049245321876688,0.9447164199893715,0.052560434578368925,0.06761525787302565,0.7773457671245938,0.631944240887212,0.05214647812373862,0.18588155508041382,0.29414233565330505,0.02183370292186737,0.4186994731426239,checkerboard,4
quackKTA,22,27,0.9,0.43333333333333335,0.8333333333333334,0.20207649252656373,0.9979381651843393,0.9493687065023,1.0049245321876688,0.9447164199893715,0.052560434578368925,0.06761525787302565,0.7773457671245938,0.6319521592681346,0.052142647932371215,0.18588414788246155,0.2941427528858185,0.02183370292186737,0.418730229139328,checkerboard,4
quackKTA,23,26,0.8666666666666667,0.4666666666666667,0.8333333333333334,0.20302756372412206,1.0182320398527847,0.9139315066298822,1.0207006391203584,0.8953962322664659,0.04649757418142625,0.07421579239434026,0.6265185969006823,0.6346290861089223,0.03353776881947177,0.17400598526000977,0.27418532967567444,0.017107494175434113,0.5100963711738586,checkerboard,4
quackKTA,24,26,0.8666666666666667,0.4666666666666667,0.8333333333333334,0.20302756372412206,1.0181089245493211,0.9139315066298822,1.0207006391203584,0.8953962322664659,0.04649757418142625,0.07421579239434026,0.6265185969006823,0.6345156789794876,0.035841404801463146,0.17404143512248993,0.27429020404815674,0.018300261348485947,0.5105899572372437,checkerboard,4
quackKTA,25,26,0.8666666666666667,0.4666666666666667,0.8333333333333334,0.2038771997434783,1.0181089245493211,0.9237794455352571,1.0429282302836775,0.8857555281588385,0.05341910958278774,0.08261984144732175,0.6465651420087891,0.6153376932078986,0.023126798696173866,0.1605558842420578,0.26092320680618286,0.011493107303977013,0.4969605803489685,checkerboard,4
quackKTA,26,26,0.8666666666666667,0.4666666666666667,0.8333333333333334,0.2038771997434783,1.0178331449980407,0.9237794455352571,1.0429282302836775,0.8857555281588385,0.05341910958278774,0.08261984144732175,0.6465651420087891,0.6150342965499146,0.026942234672641254,0.16069968044757843,0.2612857222557068,0.013397999107837677,0.4972861111164093,checkerboard,4
quackKTA,27,26,0.8666666666666667,0.4666666666666667,0.8333333333333334,0.20637882888244766,1.0178331449980407,0.9408325838049362,1.0757778774272624,0.8745602632836197,0.06279551509004284,0.09354389566237135,0.6712946320897484,0.591387056223718,0.015520355485193617,0.1473979949951172,0.2492411583662033,0.007532873190939426,0.4853544235229492,checkerboard,4
quackKTA,28,26,0.8666666666666667,0.4666666666666667,0.8333333333333334,0.20637882888244766,1.0172235035197177,0.9408325838049362,1.0757778774272624,0.8745602632836197,0.06279551509004284,0.09354389566237135,0.6712946320897484,0.5907602439962577,0.020945905849792782,0.14773543179035187,0.2500768005847931,0.010125873610377312,0.4834297299385071,checkerboard,4
quackKTA,29,26,0.8666666666666667,0.4666666666666667,0.8333333333333334,0.21129235886476175,1.0172235035197177,0.9732007127343969,1.1299513053067578,0.8612766834089951,0.07663975472410897,0.10901904773816273,0.7029941670182226,0.5558132369474454,0.011037421882714515,0.13334418833255768,0.23990826308727264,0.005193144083023071,0.4705033600330353,checkerboard,4
quackKTA,30,26,0.8666666666666667,0.4666666666666667,0.8333333333333334,0.21129235886476175,1.0164989251056769,0.9732007127343969,1.1299513053067578,0.8612766834089951,0.07663975472410897,0.10901904773816273,0.7029941670182226,0.5551273167472265,0.013916985816107029,0.1336289346218109,0.24071763455867767,0.006479618139564991,0.46559062600135803,checkerboard,4
quackKTA,31,26,0.8666666666666667,0.5666666666666667,0.9,0.21731990033893783,1.0164989251056769,1.0379301284436928,1.2258413532898695,0.846708365298219,0.09793711392904478,0.13196963089611705,0.7421185706878758,0.5069581744590868,0.010320508586463014,0.11884532868862152,0.234428271651268,0.004628865979611874,0.44851142168045044,checkerboard,4
quackKTA,32,26,0.8666666666666667,0.5666666666666667,0.9,0.21731990033893783,1.016483092417591,1.0379301284436928,1.2258413532898695,0.846708365298219,0.09793711392904478,0.13196963089611705,0.7421185706878758,0.5069138631930045,0.010304651694208744,0.118842713534832,0.23444360494613647,0.004620630294084549,0.44840237498283386,checkerboard,4
quackKTA,33,25,0.8333333333333334,0.6666666666666666,0.9666666666666667,0.22772109399674118,0.9922134550912581,1.0766161253620525,1.3757668862799837,0.7825570858119154,0.11438957640035671,0.16215614024282762,0.705428583577016,0.48089129802832953,0.023462893267819484,0.11207255721092224,0.23305174708366394,0.009333673864603043,0.39780575037002563,checkerboard,4
quackKTA,34,25,0.8333333333333334,0.6666666666666666,0.9666666666666667,0.22772109399674118,0.9928612579795256,1.0766161253620525,1.3757668862799837,0.7825570858119154,0.11438957640035671,0.16215614024282762,0.705428583577016,0.47566085822718523,0.02124776542468025,0.11158592998981476,0.23459136486053467,0.008623257279396057,0.40584301948547363,checkerboard,4
quackKTA,35,24,0.8,0.7333333333333333,1.0,0.2430140422481318,1.0181414415356933,1.2067653592378855,1.588727521935501,0.7595798162366824,0.14960243499425144,0.19840027053781423,0.7540435026288611,0.4388761263895925,0.14714060882497806,0.10623762756586075,0.24206745624542236,0.05954824015498161,0.40470296144485474,checkerboard,4
quackKTA,36,24,0.8,0.7333333333333333,1.0,0.2430140422481318,1.0263490189602376,1.2067653592378855,1.588727521935501,0.7595798162366824,0.14960243499425144,0.19840027053781423,0.7540435026288611,0.388229103231731,0.10256046544143066,0.09964213520288467,0.25665807723999023,0.04604034498333931,0.44890928268432617,checkerboard,4
quackKTA,37,21,0.7,0.7666666666666667,1.0,0.2549468791101597,1.027762048121025,1.2357479443985522,1.9618033402331705,0.6299040882398981,0.17686489858115467,0.2481161393791845,0.7128310917315098,0.36178123438083537,0.15272388526076852,0.09717807918787003,0.26861006021499634,0.05900285765528679,0.3863368034362793,checkerboard,4
quackKTA,38,21,0.7,0.7666666666666667,1.0,0.2549468791101597,1.0283205476466064,1.2357479443985522,1.9618033402331705,0.6299040882398981,0.17686489858115467,0.2481161393791845,0.7128310917315098,0.37024585305041796,0.15673374185701264,0.09692678600549698,0.26179033517837524,0.05937798693776131,0.3788462281227112,checkerboard,4
quackKTA,39,23,0.7666666666666667,0.8333333333333334,1.0,0.30177951121818,1.0653983628918084,1.9026240401846175,2.5549409268735594,0.7446841608343406,0.2685364704028876,0.3100968871394081,0.8659760270201162,0.32832547713874743,0.12515489093916013,0.09396576881408691,0.2861970067024231,0.04345088452100754,0.3471768796443939,checkerboard,4
