dataset,method,metric,epoch,mean,min,max,n_seeds
checkerboard,quackKTA,test_accuracy,83.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,84.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,84.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,84.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,84.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,84.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,84.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,84.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,84.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,84.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,84.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,85.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,85.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,85.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,85.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,85.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,85.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,85.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,85.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,85.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,85.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,86.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,86.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,86.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,86.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,86.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,86.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,86.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,86.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,86.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,86.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,87.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,87.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,87.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,87.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,87.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,87.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,87.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,87.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,87.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,87.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,88.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,88.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,88.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,88.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,88.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,88.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,88.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,88.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,88.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,88.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,89.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,89.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,89.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,89.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,89.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,89.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,89.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,89.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,89.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,89.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,90.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,90.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,90.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,90.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,90.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,90.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,90.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,90.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,90.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,90.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,91.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,91.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,91.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,91.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,91.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,91.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,91.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,91.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,91.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,91.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,92.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,92.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,92.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,92.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,92.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,92.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,92.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,92.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,92.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,92.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,93.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,93.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,93.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,93.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,93.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,93.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,93.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,93.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,93.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,93.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,94.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,94.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,94.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,94.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,94.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,94.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,94.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,94.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,94.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,94.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,95.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,95.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,95.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,95.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,95.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,95.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,95.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,95.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,95.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,95.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,96.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,96.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,96.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,96.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,96.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,96.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,96.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,96.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,96.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,96.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,97.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,97.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,97.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,97.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,97.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,97.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,97.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,97.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,97.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,97.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,98.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,98.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,98.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,98.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,98.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,98.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,98.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,98.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,98.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,98.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,99.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,99.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,99.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,99.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,99.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,99.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,99.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,99.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,99.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,99.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,100.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,100.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,100.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,100.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,100.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,100.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,100.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,100.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,100.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,quackKTA,test_accuracy,100.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,5
checkerboard,centroidBasedKTA,test_accuracy,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,5
checkerboard,centroidBasedKTA,test_accuracy,1.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,2.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,3.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,4.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,5.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,6.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,7.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,8.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,9.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,10.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,11.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,12.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,13.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,14.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,15.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,16.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,17.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,18.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,19.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,20.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,21.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,22.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,23.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,24.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,25.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,26.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,27.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,28.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,29.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,30.0,0.4333333333333334,0.43333333333333335,0.43333333333333335,5
checkerboard,centroidBasedKTA,test_accuracy,31.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,5
checkerboard,centroidBasedKTA,test_accuracy,32.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,5
checkerboard,centroidBasedKTA,test_accuracy,33.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,5
checkerboard,centroidBasedKTA,test_accuracy,34.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,5
checkerboard,centroidBasedKTA,test_accuracy,35.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,5
checkerboard,centroidBasedKTA,test_accuracy,36.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,5
checkerboard,centroidBasedKTA,test_accuracy,37.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,5
checkerboard,centroidBasedKTA,test_accuracy,38.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,5
checkerboard,centroidBasedKTA,test_accuracy,39.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,5
checkerboard,centroidBasedKTA,test_accuracy,40.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,5
checkerboard,centroidBasedKTA,test_accuracy,41.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,5
checkerboard,centroidBasedKTA,test_accuracy,42.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,5
checkerboard,centroidBasedKTA,test_accuracy,43.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,5
checkerboard,centroidBasedKTA,test_accuracy,44.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,5
checkerboard,centroidBasedKTA,test_accuracy,45.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,5
checkerboard,centroidBasedKTA,test_accuracy,46.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,5
checkerboard,centroidBasedKTA,test_accuracy,47.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,5
checkerboard,centroidBasedKTA,test_accuracy,48.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,5
checkerboard,centroidBasedKTA,test_accuracy,49.0,0.5666666666666667,0.5666666666666667,0.5666666666666667,5
checkerboard,centroidBasedKTA,test_accuracy,50.0,0.6,0.6,0.6,5
checkerboard,centroidBasedKTA,test_accuracy,51.0,0.6,0.6,0.6,5
checkerboard,centroidBasedKTA,test_accuracy,52.0,0.6,0.6,0.6,5
checkerboard,centroidBasedKTA,test_accuracy,53.0,0.6,0.6,0.6,5
checkerboard,centroidBasedKTA,test_accuracy,54.0,0.6,0.6,0.6,5
checkerboard,centroidBasedKTA,test_accuracy,55.0,0.6,0.6,0.6,5
checkerboard,centroidBasedKTA,test_accuracy,56.0,0.6,0.6,0.6,5
checkerboard,centroidBasedKTA,test_accuracy,57.0,0.7,0.7,0.7,5
checkerboard,centroidBasedKTA,test_accuracy,58.0,0.7,0.7,0.7,5
checkerboard,centroidBasedKTA,test_accuracy,59.0,0.7,0.7,0.7,5
checkerboard,centroidBasedKTA,test_accuracy,60.0,0.7666666666666667,0.7666666666666667,0.7666666666666667,5
checkerboard,centroidBasedKTA,test_accuracy,61.0,0.8,0.8,0.8,5
checkerboard,centroidBasedKTA,test_accuracy,62.0,0.9666666666666666,0.9666666666666667,0.9666666666666667,5
checkerboard,centroidBasedKTA,test_accuracy,63.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,64.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,65.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,66.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,67.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,68.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,69.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,70.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,71.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,72.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,73.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,74.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,75.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,76.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,77.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,78.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,79.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,80.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,81.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,82.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,83.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,84.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,85.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,86.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,87.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,88.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,89.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,90.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,91.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,92.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,93.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,94.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,95.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,96.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,97.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,98.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,99.0,1.0,1.0,1.0,5
checkerboard,centroidBasedKTA,test_accuracy,100.0,1.0,1.0,1.0,5
checkerboard,greedyKTA,test_accuracy,1.0,0.4666666666666667,0.43333333333333335,0.5,5
checkerboard,greedyKTA,test_accuracy,2.0,0.52,0.43333333333333335,0.5666666666666667,5
checkerboard,greedyKTA,test_accuracy,3.0,0.5266666666666666,0.43333333333333335,0.5666666666666667,5
