num_layers,accuracy_train_init,accuracy_test_init,alignment_train_init,accuracy_train_final,accuracy_test_final,alignment_train_epochs,circuit_executions,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
5,0.9666666666666667,0.8666666666666667,0.18138279020786285,1.0,1.0,"[0.22851186990737915, 0.24914701282978058, 0.26372671127319336, 0.2578781545162201, 0.27102231979370117]",2000,1738523983,,False,1,06c51_00020,2025-02-02_20-19-43,103.00834608078003,103.00834608078003,107655,digvijay-system,192.168.0.125,103.00834608078003,1
