num_layers,accuracy_train_init,accuracy_test_init,alignment_train_init,accuracy_train_final,accuracy_test_final,alignment_train_epochs,circuit_executions,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
5,0.9333333333333333,0.8333333333333334,0.14952298998832703,1.0,1.0,"[0.258810818195343, 0.2379084974527359, 0.23866474628448486, 0.2238071709871292, 0.21540389955043793]",2000,1738566560,,False,1,06c51_00081,2025-02-03_08-09-20,116.54353380203247,116.54353380203247,126730,digvijay-system,192.168.0.125,116.54353380203247,1
