num_layers,accuracy_train_init,accuracy_test_init,alignment_train_init,accuracy_train_final,accuracy_test_final,alignment_train_epochs,circuit_executions,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
5,0.9333333333333333,0.8333333333333334,0.14952298998832703,1.0,1.0,"[0.1902506798505783, 0.21064884960651398, 0.2289990484714508, 0.236260324716568, 0.24332889914512634]",1500,1738592829,,False,1,4f00b_00003,2025-02-03_15-27-09,104.6740071773529,104.6740071773529,140216,digvijay-system,192.168.0.125,104.6740071773529,1
